> #summary of model 
> summary(model_gbm)
                                                                                var     rel.inf
SHOT_DIST                                                                 SHOT_DIST 58.57271156
CLOSE_DEF_DIST                                                       CLOSE_DEF_DIST 25.75650712
CLOSEST_DEFENDERJOHNSON, AMIR                         CLOSEST_DEFENDERJOHNSON, AMIR  0.00000000
CLOSEST_DEFENDERJOHNSON, CHRIS                       CLOSEST_DEFENDERJOHNSON, CHRIS  0.00000000
CLOSEST_DEFENDERJOHNSON, JAMES                       CLOSEST_DEFENDERJOHNSON, JAMES  0.00000000
CLOSEST_DEFENDERJOHNSON, JOE                           CLOSEST_DEFENDERJOHNSON, JOE  0.00000000
CLOSEST_DEFENDERJOHNSON, NICK                         CLOSEST_DEFENDERJOHNSON, NICK  0.00000000
CLOSEST_DEFENDERJOHNSON, TYLER                       CLOSEST_DEFENDERJOHNSON, TYLER  0.00000000
CLOSEST_DEFENDERJOHNSON, WESLEY                     CLOSEST_DEFENDERJOHNSON, WESLEY  0.00000000
CLOSEST_DEFENDERJONES, DAHNTAY                       CLOSEST_DEFENDERJONES, DAHNTAY  0.00000000
CLOSEST_DEFENDERJONES, JAMES                           CLOSEST_DEFENDERJONES, JAMES  0.00000000
CLOSEST_DEFENDERJONES, PERRY                           CLOSEST_DEFENDERJONES, PERRY  0.00000000
CLOSEST_DEFENDERJONES, TERRENCE                     CLOSEST_DEFENDERJONES, TERRENCE  0.00000000
CLOSEST_DEFENDERJORDAN, DEANDRE                     CLOSEST_DEFENDERJORDAN, DEANDRE  0.00000000
CLOSEST_DEFENDERJORDAN, JEROME                       CLOSEST_DEFENDERJORDAN, JEROME  0.00000000
CLOSEST_DEFENDERJOSEPH, CORY                           CLOSEST_DEFENDERJOSEPH, CORY  0.00000000
CLOSEST_DEFENDERKAMAN, CHRIS                           CLOSEST_DEFENDERKAMAN, CHRIS  0.00000000
CLOSEST_DEFENDERKANTER, ENES                           CLOSEST_DEFENDERKANTER, ENES  0.00000000
CLOSEST_DEFENDERKARASEV, SERGEY                     CLOSEST_DEFENDERKARASEV, SERGEY  0.00000000
CLOSEST_DEFENDERKELLY, RYAN                             CLOSEST_DEFENDERKELLY, RYAN  0.00000000
CLOSEST_DEFENDERKIDD-GILCHRIST, MICHAEL     CLOSEST_DEFENDERKIDD-GILCHRIST, MICHAEL  0.00000000
CLOSEST_DEFENDERKIRILENKO, ANDREI                 CLOSEST_DEFENDERKIRILENKO, ANDREI  0.00000000
CLOSEST_DEFENDERKIRK, ALEX                               CLOSEST_DEFENDERKIRK, ALEX  0.00000000
CLOSEST_DEFENDERKORVER, KYLE                           CLOSEST_DEFENDERKORVER, KYLE  0.00000000
CLOSEST_DEFENDERKOUFOS, KOSTA                         CLOSEST_DEFENDERKOUFOS, KOSTA  0.00000000
CLOSEST_DEFENDERKUZMIC, OGNJEN                       CLOSEST_DEFENDERKUZMIC, OGNJEN  0.00000000
CLOSEST_DEFENDERLAMB, JEREMY                           CLOSEST_DEFENDERLAMB, JEREMY  0.00000000
CLOSEST_DEFENDERLANDRY, CARL                           CLOSEST_DEFENDERLANDRY, CARL  0.00000000
CLOSEST_DEFENDERLARKIN, SHANE                         CLOSEST_DEFENDERLARKIN, SHANE  0.00000000
CLOSEST_DEFENDERLAUVERGNE, JOFFREY               CLOSEST_DEFENDERLAUVERGNE, JOFFREY  0.00000000
CLOSEST_DEFENDERLAVINE, ZACH                           CLOSEST_DEFENDERLAVINE, ZACH  0.00000000
CLOSEST_DEFENDERLAWSON, TY                               CLOSEST_DEFENDERLAWSON, TY  0.00000000
CLOSEST_DEFENDERLEDO, RICKY                             CLOSEST_DEFENDERLEDO, RICKY  0.00000000
CLOSEST_DEFENDERLEE, COURTNEY                         CLOSEST_DEFENDERLEE, COURTNEY  0.00000000
CLOSEST_DEFENDERLEE, DAVID                               CLOSEST_DEFENDERLEE, DAVID  0.00000000
CLOSEST_DEFENDERLEN, ALEX                                 CLOSEST_DEFENDERLEN, ALEX  0.00000000
CLOSEST_DEFENDERLEONARD, KAWHI                       CLOSEST_DEFENDERLEONARD, KAWHI  0.00000000
CLOSEST_DEFENDERLEONARD, MEYERS                     CLOSEST_DEFENDERLEONARD, MEYERS  0.00000000
CLOSEST_DEFENDERLEUER, JON                               CLOSEST_DEFENDERLEUER, JON  0.00000000
CLOSEST_DEFENDERLILLARD, DAMIAN                     CLOSEST_DEFENDERLILLARD, DAMIAN  0.00000000
CLOSEST_DEFENDERLIN, JEREMY                             CLOSEST_DEFENDERLIN, JEREMY  0.00000000
CLOSEST_DEFENDERLIVINGSTON, SHAUN                 CLOSEST_DEFENDERLIVINGSTON, SHAUN  0.00000000
CLOSEST_DEFENDERLOPEZ, BROOK                           CLOSEST_DEFENDERLOPEZ, BROOK  0.00000000
CLOSEST_DEFENDERLOPEZ, ROBIN                           CLOSEST_DEFENDERLOPEZ, ROBIN  0.00000000
CLOSEST_DEFENDERLOVE, KEVIN                             CLOSEST_DEFENDERLOVE, KEVIN  0.00000000
CLOSEST_DEFENDERLOWRY, KYLE                             CLOSEST_DEFENDERLOWRY, KYLE  0.00000000
CLOSEST_DEFENDERLUCAS III, JOHN                     CLOSEST_DEFENDERLUCAS III, JOHN  0.00000000
CLOSEST_DEFENDERLUCAS, KALIN                           CLOSEST_DEFENDERLUCAS, KALIN  0.00000000
CLOSEST_DEFENDERMACK, SHELVIN                         CLOSEST_DEFENDERMACK, SHELVIN  0.00000000
CLOSEST_DEFENDERMAHINMI, IAN                           CLOSEST_DEFENDERMAHINMI, IAN  0.00000000
CLOSEST_DEFENDERMARBLE, DEVYN                         CLOSEST_DEFENDERMARBLE, DEVYN  0.00000000
CLOSEST_DEFENDERMARION, SHAWN                         CLOSEST_DEFENDERMARION, SHAWN  0.00000000
CLOSEST_DEFENDERMARSHALL, KENDALL                 CLOSEST_DEFENDERMARSHALL, KENDALL  0.00000000
CLOSEST_DEFENDERMARTIN, CARTIER                     CLOSEST_DEFENDERMARTIN, CARTIER  0.00000000
CLOSEST_DEFENDERMARTIN, KENYON                       CLOSEST_DEFENDERMARTIN, KENYON  0.00000000
CLOSEST_DEFENDERMARTIN, KEVIN                         CLOSEST_DEFENDERMARTIN, KEVIN  0.00000000
CLOSEST_DEFENDERMATTHEWS, WESLEY                   CLOSEST_DEFENDERMATTHEWS, WESLEY  0.00000000
CLOSEST_DEFENDERMAXIELL, JASON                       CLOSEST_DEFENDERMAXIELL, JASON  0.00000000
CLOSEST_DEFENDERMAYO, OJ                                   CLOSEST_DEFENDERMAYO, OJ  0.00000000
CLOSEST_DEFENDERMBAH A MOUTE, LUC                 CLOSEST_DEFENDERMBAH A MOUTE, LUC  0.00000000
CLOSEST_DEFENDERMCADOO, JAMES MICHAEL         CLOSEST_DEFENDERMCADOO, JAMES MICHAEL  0.00000000
CLOSEST_DEFENDERMCCALLUM, RAY                         CLOSEST_DEFENDERMCCALLUM, RAY  0.00000000
CLOSEST_DEFENDERMCCOLLUM, CJ                           CLOSEST_DEFENDERMCCOLLUM, CJ  0.00000000
CLOSEST_DEFENDERMCDANIELS, KJ                         CLOSEST_DEFENDERMCDANIELS, KJ  0.00000000
CLOSEST_DEFENDERMCDERMOTT, DOUG                     CLOSEST_DEFENDERMCDERMOTT, DOUG  0.00000000
CLOSEST_DEFENDERMCGARY, MITCH                         CLOSEST_DEFENDERMCGARY, MITCH  0.00000000
CLOSEST_DEFENDERMCGEE, JAVALE                         CLOSEST_DEFENDERMCGEE, JAVALE  0.00000000
CLOSEST_DEFENDERMCLEMORE, BEN                         CLOSEST_DEFENDERMCLEMORE, BEN  0.00000000
CLOSEST_DEFENDERMCROBERTS, JOSH                     CLOSEST_DEFENDERMCROBERTS, JOSH  0.00000000
CLOSEST_DEFENDERMEEKS, JODIE                           CLOSEST_DEFENDERMEEKS, JODIE  0.00000000
CLOSEST_DEFENDERMEKEL, GAL                               CLOSEST_DEFENDERMEKEL, GAL  0.00000000
CLOSEST_DEFENDERMIDDLETON, KHRIS                   CLOSEST_DEFENDERMIDDLETON, KHRIS  0.00000000
CLOSEST_DEFENDERMILES, CJ                                 CLOSEST_DEFENDERMILES, CJ  0.00000000
CLOSEST_DEFENDERMILLER, ANDRE                         CLOSEST_DEFENDERMILLER, ANDRE  0.00000000
CLOSEST_DEFENDERMILLER, DARIUS                       CLOSEST_DEFENDERMILLER, DARIUS  0.00000000
CLOSEST_DEFENDERMILLER, MIKE                           CLOSEST_DEFENDERMILLER, MIKE  0.00000000
CLOSEST_DEFENDERMILLER, QUINCY                       CLOSEST_DEFENDERMILLER, QUINCY  0.00000000
CLOSEST_DEFENDERMILLS, PATTY                           CLOSEST_DEFENDERMILLS, PATTY  0.00000000
CLOSEST_DEFENDERMILLSAP, ELIJAH                     CLOSEST_DEFENDERMILLSAP, ELIJAH  0.00000000
CLOSEST_DEFENDERMILLSAP, PAUL                         CLOSEST_DEFENDERMILLSAP, PAUL  0.00000000
CLOSEST_DEFENDERMIROTIC, NIKOLA                     CLOSEST_DEFENDERMIROTIC, NIKOLA  0.00000000
CLOSEST_DEFENDERMOHAMMED, NAZR                       CLOSEST_DEFENDERMOHAMMED, NAZR  0.00000000
CLOSEST_DEFENDERMONROE, GREG                           CLOSEST_DEFENDERMONROE, GREG  0.00000000
CLOSEST_DEFENDERMOORE, E'TWAUN                       CLOSEST_DEFENDERMOORE, E'TWAUN  0.00000000
CLOSEST_DEFENDERMORELAND, ERIC                       CLOSEST_DEFENDERMORELAND, ERIC  0.00000000
CLOSEST_DEFENDERMORRIS, DARIUS                       CLOSEST_DEFENDERMORRIS, DARIUS  0.00000000
CLOSEST_DEFENDERMORRIS, MARCUS                       CLOSEST_DEFENDERMORRIS, MARCUS  0.00000000
CLOSEST_DEFENDERMORRIS, MARKIEFF                   CLOSEST_DEFENDERMORRIS, MARKIEFF  0.00000000
CLOSEST_DEFENDERMORROW, ANTHONY                     CLOSEST_DEFENDERMORROW, ANTHONY  0.00000000
CLOSEST_DEFENDERMOTIEJUNAS, DONATAS             CLOSEST_DEFENDERMOTIEJUNAS, DONATAS  0.00000000
CLOSEST_DEFENDERMOZGOV, TIMOFEY                     CLOSEST_DEFENDERMOZGOV, TIMOFEY  0.00000000
CLOSEST_DEFENDERMUHAMMAD, SHABAZZ                 CLOSEST_DEFENDERMUHAMMAD, SHABAZZ  0.00000000
CLOSEST_DEFENDERMURRY, TOURE                           CLOSEST_DEFENDERMURRY, TOURE  0.00000000
CLOSEST_DEFENDERMUSCALA, MIKE                         CLOSEST_DEFENDERMUSCALA, MIKE  0.00000000
CLOSEST_DEFENDERNAPIER, SHABAZZ                     CLOSEST_DEFENDERNAPIER, SHABAZZ  0.00000000
CLOSEST_DEFENDERNEAL, GARY                               CLOSEST_DEFENDERNEAL, GARY  0.00000000
CLOSEST_DEFENDERNELSON, JAMEER                       CLOSEST_DEFENDERNELSON, JAMEER  0.00000000
CLOSEST_DEFENDERNENE                                           CLOSEST_DEFENDERNENE  0.00000000
CLOSEST_DEFENDERNICHOLSON, ANDREW                 CLOSEST_DEFENDERNICHOLSON, ANDREW  0.00000000
CLOSEST_DEFENDERNOAH, JOAKIM                           CLOSEST_DEFENDERNOAH, JOAKIM  0.00000000
CLOSEST_DEFENDERNOEL, NERLENS                         CLOSEST_DEFENDERNOEL, NERLENS  0.00000000
CLOSEST_DEFENDERNOGUEIRA, LUCAS                     CLOSEST_DEFENDERNOGUEIRA, LUCAS  0.00000000
CLOSEST_DEFENDERNOVAK, STEVE                           CLOSEST_DEFENDERNOVAK, STEVE  0.00000000
CLOSEST_DEFENDERNOWITZKI, DIRK                       CLOSEST_DEFENDERNOWITZKI, DIRK  0.00000000
CLOSEST_DEFENDERNURKIC, JUSUF                         CLOSEST_DEFENDERNURKIC, JUSUF  0.00000000
CLOSEST_DEFENDERO'BRYANT, JOHNNY                   CLOSEST_DEFENDERO'BRYANT, JOHNNY  0.00000000
CLOSEST_DEFENDERO'QUINN, KYLE                         CLOSEST_DEFENDERO'QUINN, KYLE  0.00000000
CLOSEST_DEFENDEROLADIPO, VICTOR                     CLOSEST_DEFENDEROLADIPO, VICTOR  0.00000000
CLOSEST_DEFENDEROLYNYK, KELLY                         CLOSEST_DEFENDEROLYNYK, KELLY  0.00000000
CLOSEST_DEFENDERPACHULIA, ZAZA                       CLOSEST_DEFENDERPACHULIA, ZAZA  0.00000000
CLOSEST_DEFENDERPAPANIKOLAOU, KOSTAS           CLOSEST_DEFENDERPAPANIKOLAOU, KOSTAS  0.00000000
CLOSEST_DEFENDERPARGO, JANNERO                       CLOSEST_DEFENDERPARGO, JANNERO  0.00000000
CLOSEST_DEFENDERPARKER, JABARI                       CLOSEST_DEFENDERPARKER, JABARI  0.00000000
CLOSEST_DEFENDERPARKER, TONY                           CLOSEST_DEFENDERPARKER, TONY  0.00000000
CLOSEST_DEFENDERPARSONS, CHANDLER                 CLOSEST_DEFENDERPARSONS, CHANDLER  0.00000000
CLOSEST_DEFENDERPATTERSON, PATRICK               CLOSEST_DEFENDERPATTERSON, PATRICK  0.00000000
CLOSEST_DEFENDERPAUL, CHRIS                             CLOSEST_DEFENDERPAUL, CHRIS  0.00000000
CLOSEST_DEFENDERPAYNE, ADREIAN                       CLOSEST_DEFENDERPAYNE, ADREIAN  0.00000000
CLOSEST_DEFENDERPAYTON, ELFRID                       CLOSEST_DEFENDERPAYTON, ELFRID  0.00000000
CLOSEST_DEFENDERPEKOVIC, NIKOLA                     CLOSEST_DEFENDERPEKOVIC, NIKOLA  0.00000000
CLOSEST_DEFENDERPERKINS, KENDRICK                 CLOSEST_DEFENDERPERKINS, KENDRICK  0.00000000
CLOSEST_DEFENDERPIERCE, PAUL                           CLOSEST_DEFENDERPIERCE, PAUL  0.00000000
CLOSEST_DEFENDERPLUMLEE, MASON                       CLOSEST_DEFENDERPLUMLEE, MASON  0.00000000
CLOSEST_DEFENDERPLUMLEE, MILES                       CLOSEST_DEFENDERPLUMLEE, MILES  0.00000000
CLOSEST_DEFENDERPONDEXTER, QUINCY                 CLOSEST_DEFENDERPONDEXTER, QUINCY  0.00000000
CLOSEST_DEFENDERPORTER, OTTO                           CLOSEST_DEFENDERPORTER, OTTO  0.00000000
CLOSEST_DEFENDERPOWELL, DWIGHT                       CLOSEST_DEFENDERPOWELL, DWIGHT  0.00000000
CLOSEST_DEFENDERPRESSEY, PHIL                         CLOSEST_DEFENDERPRESSEY, PHIL  0.00000000
CLOSEST_DEFENDERPRICE, AJ                                 CLOSEST_DEFENDERPRICE, AJ  0.00000000
CLOSEST_DEFENDERPRICE, RONNIE                         CLOSEST_DEFENDERPRICE, RONNIE  0.00000000
CLOSEST_DEFENDERPRIGIONI, PABLO                     CLOSEST_DEFENDERPRIGIONI, PABLO  0.00000000
CLOSEST_DEFENDERPRINCE, TAYSHAUN                   CLOSEST_DEFENDERPRINCE, TAYSHAUN  0.00000000
CLOSEST_DEFENDERRADULJICA, MIROSLAV             CLOSEST_DEFENDERRADULJICA, MIROSLAV  0.00000000
CLOSEST_DEFENDERRANDLE, JULIUS                       CLOSEST_DEFENDERRANDLE, JULIUS  0.00000000
CLOSEST_DEFENDERRANDOLPH, SHAVLIK                 CLOSEST_DEFENDERRANDOLPH, SHAVLIK  0.00000000
CLOSEST_DEFENDERRANDOLPH, ZACH                       CLOSEST_DEFENDERRANDOLPH, ZACH  0.00000000
CLOSEST_DEFENDERREDICK, JJ                               CLOSEST_DEFENDERREDICK, JJ  0.00000000
CLOSEST_DEFENDERRICE JR, GLEN                         CLOSEST_DEFENDERRICE JR, GLEN  0.00000000
CLOSEST_DEFENDERRICHARDSON, JASON                 CLOSEST_DEFENDERRICHARDSON, JASON  0.00000000
CLOSEST_DEFENDERRIDNOUR, LUKE                         CLOSEST_DEFENDERRIDNOUR, LUKE  0.00000000
CLOSEST_DEFENDERRIVERS, AUSTIN                       CLOSEST_DEFENDERRIVERS, AUSTIN  0.00000000
CLOSEST_DEFENDERROBERSON, ANDRE                     CLOSEST_DEFENDERROBERSON, ANDRE  0.00000000
CLOSEST_DEFENDERROBERTS, BRIAN                       CLOSEST_DEFENDERROBERTS, BRIAN  0.00000000
CLOSEST_DEFENDERROBINSON, GLENN                     CLOSEST_DEFENDERROBINSON, GLENN  0.00000000
CLOSEST_DEFENDERROBINSON, NATE                       CLOSEST_DEFENDERROBINSON, NATE  0.00000000
CLOSEST_DEFENDERROBINSON, THOMAS                   CLOSEST_DEFENDERROBINSON, THOMAS  0.00000000
CLOSEST_DEFENDERRONDO, RAJON                           CLOSEST_DEFENDERRONDO, RAJON  0.00000000
CLOSEST_DEFENDERROSE, DERRICK                         CLOSEST_DEFENDERROSE, DERRICK  0.00000000
CLOSEST_DEFENDERROSS, TERRENCE                       CLOSEST_DEFENDERROSS, TERRENCE  0.00000000
CLOSEST_DEFENDERRUBIO, RICKY                           CLOSEST_DEFENDERRUBIO, RICKY  0.00000000
CLOSEST_DEFENDERRUDEZ, DAMJAN                         CLOSEST_DEFENDERRUDEZ, DAMJAN  0.00000000
CLOSEST_DEFENDERRUSH, BRANDON                         CLOSEST_DEFENDERRUSH, BRANDON  0.00000000
CLOSEST_DEFENDERSACRE, ROBERT                         CLOSEST_DEFENDERSACRE, ROBERT  0.00000000
CLOSEST_DEFENDERSALMONS, JOHN                         CLOSEST_DEFENDERSALMONS, JOHN  0.00000000
CLOSEST_DEFENDERSAMPSON, JAKARR                     CLOSEST_DEFENDERSAMPSON, JAKARR  0.00000000
CLOSEST_DEFENDERSANDERS, LARRY                       CLOSEST_DEFENDERSANDERS, LARRY  0.00000000
CLOSEST_DEFENDERSCHRODER, DENNIS                   CLOSEST_DEFENDERSCHRODER, DENNIS  0.00000000
CLOSEST_DEFENDERSCOLA, LUIS                             CLOSEST_DEFENDERSCOLA, LUIS  0.00000000
CLOSEST_DEFENDERSCOTT, MIKE                             CLOSEST_DEFENDERSCOTT, MIKE  0.00000000
CLOSEST_DEFENDERSEFOLOSHA, THABO                   CLOSEST_DEFENDERSEFOLOSHA, THABO  0.00000000
CLOSEST_DEFENDERSERAPHIN, KEVIN                     CLOSEST_DEFENDERSERAPHIN, KEVIN  0.00000000
CLOSEST_DEFENDERSESSIONS, RAMON                     CLOSEST_DEFENDERSESSIONS, RAMON  0.00000000
CLOSEST_DEFENDERSHUMPERT, IMAN                       CLOSEST_DEFENDERSHUMPERT, IMAN  0.00000000
CLOSEST_DEFENDERSHVED, ALEXEY                         CLOSEST_DEFENDERSHVED, ALEXEY  0.00000000
CLOSEST_DEFENDERSIMS, HENRY                             CLOSEST_DEFENDERSIMS, HENRY  0.00000000
CLOSEST_DEFENDERSINGLER, KYLE                         CLOSEST_DEFENDERSINGLER, KYLE  0.00000000
CLOSEST_DEFENDERSLOAN, DONALD                         CLOSEST_DEFENDERSLOAN, DONALD  0.00000000
CLOSEST_DEFENDERSMART, MARCUS                         CLOSEST_DEFENDERSMART, MARCUS  0.00000000
CLOSEST_DEFENDERSMITH, GREG                             CLOSEST_DEFENDERSMITH, GREG  0.00000000
CLOSEST_DEFENDERSMITH, ISH                               CLOSEST_DEFENDERSMITH, ISH  0.00000000
CLOSEST_DEFENDERSMITH, JASON                           CLOSEST_DEFENDERSMITH, JASON  0.00000000
CLOSEST_DEFENDERSMITH, JOSH                             CLOSEST_DEFENDERSMITH, JOSH  0.00000000
CLOSEST_DEFENDERSMITH, JR                                 CLOSEST_DEFENDERSMITH, JR  0.00000000
CLOSEST_DEFENDERSMITH, RUSS                             CLOSEST_DEFENDERSMITH, RUSS  0.00000000
CLOSEST_DEFENDERSNELL, TONY                             CLOSEST_DEFENDERSNELL, TONY  0.00000000
CLOSEST_DEFENDERSPEIGHTS, MARREESE               CLOSEST_DEFENDERSPEIGHTS, MARREESE  0.00000000
CLOSEST_DEFENDERSPLITTER, TIAGO                     CLOSEST_DEFENDERSPLITTER, TIAGO  0.00000000
CLOSEST_DEFENDERSTAUSKAS, NIK                         CLOSEST_DEFENDERSTAUSKAS, NIK  0.00000000
CLOSEST_DEFENDERSTEPHENSON, LANCE                 CLOSEST_DEFENDERSTEPHENSON, LANCE  0.00000000
CLOSEST_DEFENDERSTIEMSMA, GREG                       CLOSEST_DEFENDERSTIEMSMA, GREG  0.00000000
CLOSEST_DEFENDERSTOKES, JARNELL                     CLOSEST_DEFENDERSTOKES, JARNELL  0.00000000
CLOSEST_DEFENDERSTOUDEMIRE, AMAR'E               CLOSEST_DEFENDERSTOUDEMIRE, AMAR'E  0.00000000
CLOSEST_DEFENDERSTUCKEY, RODNEY                     CLOSEST_DEFENDERSTUCKEY, RODNEY  0.00000000
CLOSEST_DEFENDERSULLINGER, JARED                   CLOSEST_DEFENDERSULLINGER, JARED  0.00000000
CLOSEST_DEFENDERTAYLOR, JEFF                           CLOSEST_DEFENDERTAYLOR, JEFF  0.00000000
CLOSEST_DEFENDERTEAGUE, JEFF                           CLOSEST_DEFENDERTEAGUE, JEFF  0.00000000
CLOSEST_DEFENDERTELETOVIC, MIRZA                   CLOSEST_DEFENDERTELETOVIC, MIRZA  0.00000000
CLOSEST_DEFENDERTELFAIR, SEBASTIAN               CLOSEST_DEFENDERTELFAIR, SEBASTIAN  0.00000000
CLOSEST_DEFENDERTEMPLE, GARRETT                     CLOSEST_DEFENDERTEMPLE, GARRETT  0.00000000
CLOSEST_DEFENDERTERRY, JASON                           CLOSEST_DEFENDERTERRY, JASON  0.00000000
CLOSEST_DEFENDERTHOMAS, ISAIAH                       CLOSEST_DEFENDERTHOMAS, ISAIAH  0.00000000
CLOSEST_DEFENDERTHOMAS, LANCE                         CLOSEST_DEFENDERTHOMAS, LANCE  0.00000000
CLOSEST_DEFENDERTHOMAS, MALCOLM                     CLOSEST_DEFENDERTHOMAS, MALCOLM  0.00000000
CLOSEST_DEFENDERTHOMPSON, HOLLIS                   CLOSEST_DEFENDERTHOMPSON, HOLLIS  0.00000000
CLOSEST_DEFENDERTHOMPSON, JASON                     CLOSEST_DEFENDERTHOMPSON, JASON  0.00000000
CLOSEST_DEFENDERTHOMPSON, KLAY                       CLOSEST_DEFENDERTHOMPSON, KLAY  0.00000000
CLOSEST_DEFENDERTHOMPSON, TRISTAN                 CLOSEST_DEFENDERTHOMPSON, TRISTAN  0.00000000
CLOSEST_DEFENDERTHORNTON, MARCUS                   CLOSEST_DEFENDERTHORNTON, MARCUS  0.00000000
CLOSEST_DEFENDERTOLLIVER, ANTHONY                 CLOSEST_DEFENDERTOLLIVER, ANTHONY  0.00000000
CLOSEST_DEFENDERTUCKER, PJ                               CLOSEST_DEFENDERTUCKER, PJ  0.00000000
CLOSEST_DEFENDERTURIAF, RONNY                         CLOSEST_DEFENDERTURIAF, RONNY  0.00000000
CLOSEST_DEFENDERTURKOGLU, HEDO                       CLOSEST_DEFENDERTURKOGLU, HEDO  0.00000000
CLOSEST_DEFENDERTURNER, EVAN                           CLOSEST_DEFENDERTURNER, EVAN  0.00000000
CLOSEST_DEFENDERUDOH, EKPE                               CLOSEST_DEFENDERUDOH, EKPE  0.00000000
CLOSEST_DEFENDERUDRIH, BENO                             CLOSEST_DEFENDERUDRIH, BENO  0.00000000
CLOSEST_DEFENDERVALANCIUNAS, JONAS               CLOSEST_DEFENDERVALANCIUNAS, JONAS  0.00000000
CLOSEST_DEFENDERVAREJAO, ANDERSON                 CLOSEST_DEFENDERVAREJAO, ANDERSON  0.00000000
CLOSEST_DEFENDERVASQUEZ, GREIVIS                   CLOSEST_DEFENDERVASQUEZ, GREIVIS  0.00000000
CLOSEST_DEFENDERVILLANUEVA, CHARLIE             CLOSEST_DEFENDERVILLANUEVA, CHARLIE  0.00000000
CLOSEST_DEFENDERVONLEH, NOAH                           CLOSEST_DEFENDERVONLEH, NOAH  0.00000000
CLOSEST_DEFENDERVUCEVIC, NIKOLA                     CLOSEST_DEFENDERVUCEVIC, NIKOLA  0.00000000
CLOSEST_DEFENDERWADE, DWYANE                           CLOSEST_DEFENDERWADE, DWYANE  0.00000000
CLOSEST_DEFENDERWAITERS, DION                         CLOSEST_DEFENDERWAITERS, DION  0.00000000
CLOSEST_DEFENDERWALKER, HENRY                         CLOSEST_DEFENDERWALKER, HENRY  0.00000000
CLOSEST_DEFENDERWALKER, KEMBA                         CLOSEST_DEFENDERWALKER, KEMBA  0.00000000
CLOSEST_DEFENDERWALL, JOHN                               CLOSEST_DEFENDERWALL, JOHN  0.00000000
CLOSEST_DEFENDERWALLACE, GERALD                     CLOSEST_DEFENDERWALLACE, GERALD  0.00000000
CLOSEST_DEFENDERWARREN, TJ                               CLOSEST_DEFENDERWARREN, TJ  0.00000000
CLOSEST_DEFENDERWATSON, CJ                               CLOSEST_DEFENDERWATSON, CJ  0.00000000
CLOSEST_DEFENDERWEAR, TRAVIS                           CLOSEST_DEFENDERWEAR, TRAVIS  0.00000000
CLOSEST_DEFENDERWEBSTER, MARTELL                   CLOSEST_DEFENDERWEBSTER, MARTELL  0.00000000
CLOSEST_DEFENDERWEST, DAVID                             CLOSEST_DEFENDERWEST, DAVID  0.00000000
CLOSEST_DEFENDERWESTBROOK, RUSSELL               CLOSEST_DEFENDERWESTBROOK, RUSSELL  0.00000000
CLOSEST_DEFENDERWHITESIDE, HASSAN                 CLOSEST_DEFENDERWHITESIDE, HASSAN  0.00000000
CLOSEST_DEFENDERWHITTINGTON, SHAYNE             CLOSEST_DEFENDERWHITTINGTON, SHAYNE  0.00000000
CLOSEST_DEFENDERWIGGINS, ANDREW                     CLOSEST_DEFENDERWIGGINS, ANDREW  0.00000000
CLOSEST_DEFENDERWILCOX, CJ                               CLOSEST_DEFENDERWILCOX, CJ  0.00000000
CLOSEST_DEFENDERWILLIAMS, DERON                     CLOSEST_DEFENDERWILLIAMS, DERON  0.00000000
CLOSEST_DEFENDERWILLIAMS, DERRICK                 CLOSEST_DEFENDERWILLIAMS, DERRICK  0.00000000
CLOSEST_DEFENDERWILLIAMS, ELLIOT                   CLOSEST_DEFENDERWILLIAMS, ELLIOT  0.00000000
CLOSEST_DEFENDERWILLIAMS, LOU                         CLOSEST_DEFENDERWILLIAMS, LOU  0.00000000
CLOSEST_DEFENDERWILLIAMS, MARVIN                   CLOSEST_DEFENDERWILLIAMS, MARVIN  0.00000000
CLOSEST_DEFENDERWILLIAMS, MO                           CLOSEST_DEFENDERWILLIAMS, MO  0.00000000
CLOSEST_DEFENDERWILLIAMS, REGGIE                   CLOSEST_DEFENDERWILLIAMS, REGGIE  0.00000000
CLOSEST_DEFENDERWILLIAMS, SHAWNE                   CLOSEST_DEFENDERWILLIAMS, SHAWNE  0.00000000
CLOSEST_DEFENDERWITHEY, JEFF                           CLOSEST_DEFENDERWITHEY, JEFF  0.00000000
CLOSEST_DEFENDERWOLTERS, NATE                         CLOSEST_DEFENDERWOLTERS, NATE  0.00000000
CLOSEST_DEFENDERWRIGHT, BRANDAN                     CLOSEST_DEFENDERWRIGHT, BRANDAN  0.00000000
CLOSEST_DEFENDERWRIGHT, DORELL                       CLOSEST_DEFENDERWRIGHT, DORELL  0.00000000
CLOSEST_DEFENDERWROTEN, TONY                           CLOSEST_DEFENDERWROTEN, TONY  0.00000000
CLOSEST_DEFENDERYOUNG, JAMES                           CLOSEST_DEFENDERYOUNG, JAMES  0.00000000
CLOSEST_DEFENDERYOUNG, NICK                             CLOSEST_DEFENDERYOUNG, NICK  0.00000000
CLOSEST_DEFENDERYOUNG, THADDEUS                     CLOSEST_DEFENDERYOUNG, THADDEUS  0.00000000
CLOSEST_DEFENDERZELLER, CODY                           CLOSEST_DEFENDERZELLER, CODY  0.00000000
CLOSEST_DEFENDERZELLER, TYLER                         CLOSEST_DEFENDERZELLER, TYLER  0.00000000
player_nameADAMS, STEVE                                     player_nameADAMS, STEVE  0.00000000
